# Time, Temperature
2.0000000000000000,79.3111527154587179
3.0000000000000000,73.8572754477202409
4.0000000000000000,68.9224032224947507
5.0000000000000000,64.4571461798843472
6.0000000000000000,60.4168145265818453
7.0000000000000000,56.7609712653986662
8.0000000000000000,53.4530274882055068
9.0000000000000000,50.4598761818419348
10.0000000000000000,47.7515608820009589
